Time,Position,Velocity,Acceleration,Jerk,Follow_Vehicle_ID,Lead_Vehicle_ID
25.2,1127.5,25,0,0,3,1
25.3,1130,25,0,0,3,1
25.4,1132.5,25,0,0,3,1
25.5,1135,25,0,0,3,1
25.6,1137.5,25,0,0,3,1
25.7,1140,25,0,0,3,1
25.8,1142.5,25,0,0,3,1
25.9,1145,25,0,0,3,1
26,1147.5,25,0,0,3,1
26.1,1150,25,0,0,3,1
26.2,1152.5,25,0,0,3,1
26.3,1155,25,0,0,3,1
26.4,1157.5,25,0,0,3,1
26.5,1160,25,0,0,3,1
26.6,1162.5,25,0,0,3,1
26.7,1165,25,0,0,3,1
26.8,1167.5,25,0,0,3,1
26.9,1170,25,0,0,3,1
27,1172.5,25,0,0,3,1
27.1,1175,25,0,0,3,1
27.2,1177.5,25,0,0,3,1
27.3,1180,25,0,0,3,1
27.4,1182.5,25,0,0,3,1
27.5,1185,25,0,0,3,1
27.6,1187.5,25,0,0,3,1
27.7,1190,25,0,0,3,1
27.8,1192.5,25,0,0,3,1
27.9,1195,25,0,0,3,1
28,1197.5,25,0,0,3,1
28.1,1200,25,0,0,3,1
28.2,1202.5,25,0,0,3,1
28.3,1205,25,0,0,3,1
28.4,1207.5,25,0,0,3,1
28.5,1210,25,0,0,3,1
28.6,1212.5,25,0,0,3,1
28.7,1215,25,0,0,3,1
28.8,1217.5,25,0,0,3,1
28.9,1220,25,0,0,3,1
29,1222.5,25,0,0,3,1
29.1,1225,25,0,0,3,1
29.2,1227.5,25,0,0,3,1
29.3,1230,25,0,0,3,1
29.4,1232.5,25,0,0,3,1
29.5,1235,25,0,0,3,1
29.6,1237.5,25,0,0,3,1
29.7,1240,25,0,0,3,1
29.8,1242.5,25,0,0,3,1
29.9,1245,25,0,0,3,1
30,1247.5,25,0,0,3,1
30.1,1250,25,0,0,3,1
30.2,1252.5,25,0,0,3,1
30.3,1255,25,0,0,3,1
30.4,1257.5,25,0,0,3,1
30.5,1260,25,0,0,3,1
30.6,1262.5,25,0,0,3,1
30.7,1265,25,0,0,3,1
30.8,1267.5,25,0,0,3,1
30.9,1270,25,0,0,3,1
31,1272.5,25,0,0,3,1
31.1,1275,25,0,0,3,1
31.2,1277.5,25,0,0,3,1
31.3,1280,25,0,0,3,1
31.4,1282.5,25,0,0,3,1
31.5,1285,25,0,0,3,1
31.6,1287.5,25,0,0,3,1
31.7,1290,25,0,0,3,1
31.8,1292.5,25,0,0,3,1
31.9,1295,25,0,0,3,1
32,1297.5,25,0,0,3,1
32.1,1300,25,0,0,3,1
32.2,1302.5,25,0,0,3,1
32.3,1305,25,0,0,3,1
32.4,1307.5,25,0,0,3,1
32.5,1310,25,0,0,3,1
32.6,1312.5,25,0,0,3,1
32.7,1315,25,0,0,3,1
32.8,1317.5,25,0,0,3,1
32.9,1320,25,0,0,3,1
33,1322.5,25,0,0,3,1
33.1,1325,25,0,0,3,1
33.2,1327.5,25,0,0,3,1
33.3,1330,25,0,0,3,1
33.4,1332.5,25,0,0,3,1
33.5,1335,25,0,0,3,1
33.6,1337.5,25,0,0,3,1
33.7,1340,25,0,0,3,1
33.8,1342.5,25,0,0,3,1
33.9,1345,25,0,0,3,1
34,1347.5,25,0,0,3,1
34.1,1350,25,0,0,3,1
34.2,1352.5,25,0,0,3,1
34.3,1355,25,0,0,3,1
34.4,1357.5,25,0,0,3,1
34.5,1360,25,0,0,3,1
34.6,1362.5,25,0,0,3,1
34.7,1365,25,0,0,3,1
34.8,1367.5,25,0,0,3,1
34.9,1370,25,0,0,3,1
35,1372.5,25,0,0,3,1
35.1,1375,25,0,0,3,1
35.2,1377.5,25,0,0,3,1
35.3,1380,25,0,0,3,1
35.4,1382.5,25,0,0,3,1
35.5,1385,25,0,0,3,1
35.6,1387.5,25,0,0,3,1
35.7,1390,25,0,0,3,1
35.8,1392.5,25,0,0,3,1
35.9,1395,25,0,0,3,1
36,1397.5,25,0,0,3,1
36.1,1400,25,0,0,3,1
36.2,1402.5,25,0,0,3,1
36.3,1405,25,0,0,3,1
36.4,1407.5,25,0,0,3,1
36.5,1410,25,0,0,3,1
36.6,1412.5,25,0,0,3,1
36.7,1415,25,0,0,3,1
36.8,1417.5,25,0,0,3,1
36.9,1420,25,0,0,3,1
37,1422.5,25,0,0,3,1
37.1,1425,25,0,0,3,1
37.2,1427.5,25,0,0,3,1
37.3,1430,25,0,0,3,1
37.4,1432.5,25,0,0,3,1
37.5,1435,25,0,0,3,1
37.6,1437.5,25,0,0,3,1
37.7,1440,25,0,0,3,1
37.8,1442.5,25,0,0,3,1
37.9,1445,25,0,0,3,1
38,1447.5,25,0,0,3,1
38.1,1450,25,0,0,3,1
38.2,1452.5,25,0,0,3,1
38.3,1455,25,0,0,3,1
38.4,1457.5,25,0,0,3,1
38.5,1460,25,0,0,3,1
38.6,1462.5,25,0,0,3,1
38.7,1465,25,0,0,3,1
38.8,1467.5,25,0,0,3,1
38.9,1470,25,0,0,3,1
39,1472.5,25,0,0,3,1
39.1,1475,25,0,0,3,1
39.2,1477.5,25,0,0,3,1
39.3,1480,25,0,0,3,1
39.4,1482.5,25,0,0,3,1
39.5,1485,25,0,0,3,1
39.6,1487.5,25,0,0,3,1
39.7,1490,25,0,0,3,1
39.8,1492.5,25,0,0,3,1
39.9,1495,25,0,0,3,1
40,1497.5,25,0,0,3,1
40.1,1500,25,0,0,3,1
40.2,1502.5,25,0,0,3,1
40.3,1505,25,0,0,3,1
40.4,1507.5,25,0,0,3,1
40.5,1510,25,0,0,3,1
40.6,1512.5,25,0,0,3,1
40.7,1515,25,0,0,3,1
40.8,1517.5,25,0,0,3,1
40.9,1520,25,0,0,3,1
41,1522.5,25,0,0,3,1
41.1,1525,25,0,0,3,1
41.2,1527.5,25,0,0,3,1
41.3,1530,25,0,0,3,1
41.4,1532.5,25,0,0,3,1
41.5,1535,25,0,0,3,1
41.6,1537.5,25,0,0,3,1
41.7,1540,25,0,0,3,1
41.8,1542.5,25,0,0,3,1
41.9,1545,25,0,0,3,1
42,1547.5,25,0,0,3,1
42.1,1550,25,0,0,3,1
42.2,1552.5,25,0,0,3,1
42.3,1555,25,0,0,3,1
42.4,1557.5,25,0,0,3,1
42.5,1560,25,0,0,3,1
42.6,1562.5,25,0,0,3,1
42.7,1565,25,0,0,3,1
42.8,1567.5,25,0,0,3,1
42.9,1570,25,0,0,3,1
43,1572.5,25,0,0,3,1
43.1,1575,25,0,0,3,1
43.2,1577.5,25,0,0,3,1
43.3,1580,25,0,0,3,1
43.4,1582.5,25,0,0,3,1
43.5,1585,25,0,0,3,1
43.6,1587.5,25,0,0,3,1
43.7,1590,25,0,0,3,1
43.8,1592.5,25,0,0,3,1
43.9,1595,25,0,0,3,1
44,1597.5,25,0,0,3,1
44.1,1600,25,0,0,3,1
