Time,Position,Velocity,Acceleration,Jerk,Follow_Vehicle_ID,Lead_Vehicle_ID
11.6,487.5,25,0,0,5,3
11.7,490,25,0,0,5,3
11.8,492.5,25,0,0,5,3
11.9,495,25,0,0,5,3
12,497.5,25,0,0,5,3
12.1,500,25,0,0,5,3
12.2,502.5,25,0,0,5,3
12.3,505,25,0,0,5,3
12.4,507.5,25,0,0,5,3
12.5,510,25,0,0,5,3
12.6,512.5,25,0,0,5,3
12.7,515,25,0,0,5,3
12.8,517.5,25,0,0,5,3
12.9,520,25,0,0,5,3
13,522.5,25,0,0,5,3
13.1,525,25,0,0,5,3
13.2,527.5,25,0,0,5,3
13.3,530,25,0,0,5,3
13.4,532.5,25,0,0,5,3
13.5,535,25,0,0,5,3
13.6,537.5,25,0,0,5,3
13.7,540,25,0,0,5,3
13.8,542.5,25,0,0,5,3
13.9,545,25,0,0,5,3
14,547.5,25,0,0,5,3
14.1,550,25,0,0,5,3
14.2,552.5,25,0,0,5,3
14.3,555,25,0,0,5,3
14.4,557.5,25,0,0,5,3
14.5,560,25,0,0,5,3
14.6,562.5,25,0,0,5,3
14.7,565,25,0,0,5,3
14.8,567.5,25,0,0,5,3
14.9,570,25,0,0,5,3
15,572.5,25,0,0,5,3
15.1,575,25,0,0,5,3
15.2,577.5,25,0,0,5,3
15.3,580,25,0,0,5,3
15.4,582.5,25,0,0,5,3
15.5,585,25,0,0,5,3
15.6,587.5,25,0,0,5,3
15.7,590,25,0,0,5,3
15.8,592.5,25,0,0,5,3
15.9,595,25,0,0,5,3
16,597.5,25,0,0,5,3
16.1,600,25,0,0,5,3
16.2,602.5,25,0,0,5,3
16.3,605,25,0,0,5,3
16.4,607.5,25,0,0,5,3
16.5,610,25,0,0,5,3
16.6,612.5,25,0,0,5,3
16.7,615,25,0,0,5,3
16.8,617.5,25,0,0,5,3
16.9,620,25,0,0,5,3
17,622.5,25,0,0,5,3
17.1,625,25,0,0,5,3
17.2,627.5,25,0,0,5,3
17.3,630,25,0,0,5,3
17.4,632.5,25,0,0,5,3
17.5,635,25,0,0,5,3
17.6,637.5,25,0,0,5,3
17.7,640,25,0,0,5,3
17.8,642.5,25,0,0,5,3
17.9,645,25,0,0,5,3
18,647.5,25,0,0,5,3
18.1,650,25,0,0,5,3
18.2,652.5,25,0,0,5,3
18.3,655,25,0,0,5,3
18.4,657.5,25,0,0,5,3
18.5,660,25,0,0,5,3
18.6,662.5,25,0,0,5,3
18.7,665,25,0,0,5,3
18.8,667.5,25,0,0,5,3
18.9,670,25,0,0,5,3
19,672.5,25,0,0,5,3
19.1,675,25,0,0,5,3
19.2,677.5,25,0,0,5,3
19.3,680,25,0,0,5,3
19.4,682.5,25,0,0,5,3
19.5,685,25,0,0,5,3
19.6,687.5,25,0,0,5,3
19.7,690,25,0,0,5,3
19.8,692.5,25,0,0,5,3
19.9,695,25,0,0,5,3
20,697.5,25,0,0,5,3
20.1,700,25,0,0,5,3
20.2,702.5,25,0,0,5,3
20.3,705,25,0,0,5,3
20.4,707.5,25,0,0,5,3
20.5,710,25,0,0,5,3
20.6,712.5,25,0,0,5,3
20.7,715,25,0,0,5,3
20.8,717.5,25,0,0,5,3
20.9,720,25,0,0,5,3
21,722.5,25,0,0,5,3
21.1,725,25,0,0,5,3
21.2,727.5,25,0,0,5,3
21.3,730,25,0,0,5,3
21.4,732.5,25,0,0,5,3
21.5,735,25,0,0,5,3
21.6,737.5,25,0,0,5,3
21.7,740,25,0,0,5,3
21.8,742.5,25,0,0,5,3
21.9,745,25,0,0,5,3
22,747.5,25,0,0,5,3
22.1,750,25,0,0,5,3
22.2,752.5,25,0,0,5,3
22.3,755,25,0,0,5,3
22.4,757.5,25,0,0,5,3
22.5,760,25,0,0,5,3
22.6,762.5,25,0,0,5,3
22.7,765,25,0,0,5,3
22.8,767.5,25,0,0,5,3
22.9,770,25,0,0,5,3
23,772.5,25,0,0,5,3
23.1,775,25,0,0,5,3
23.2,777.5,25,0,0,5,3
23.3,780,25,0,0,5,3
23.4,782.5,25,0,0,5,3
23.5,785,25,0,0,5,3
23.6,787.5,25,0,0,5,3
23.7,790,25,0,0,5,3
23.8,792.5,25,0,0,5,3
23.9,795,25,0,0,5,3
24,797.5,25,0,0,5,3
24.1,800,25,0,0,5,3
24.2,802.5,25,0,0,5,3
24.3,805,25,0,0,5,3
24.4,807.5,25,0,0,5,3
24.5,810,25,0,0,5,3
24.6,812.5,25,0,0,5,3
24.7,815,25,0,0,5,3
24.8,817.5,25,0,0,5,3
24.9,820,25,0,0,5,3
25,822.5,25,0,0,5,3
25.1,825,25,0,0,5,3
25.2,827.5,25,0,0,5,3
25.3,830,25,0,0,5,3
25.4,832.5,25,0,0,5,3
25.5,835,25,0,0,5,3
25.6,837.5,25,0,0,5,3
25.7,840,25,0,0,5,3
25.8,842.5,25,0,0,5,3
25.9,845,25,0,0,5,3
26,847.5,25,0,0,5,3
26.1,850,25,0,0,5,3
26.2,852.5,25,0,0,5,3
26.3,855,25,0,0,5,3
26.4,857.5,25,0,0,5,3
26.5,860,25,0,0,5,3
26.6,862.5,25,0,0,5,3
26.7,865,25,0,0,5,3
26.8,867.5,25,0,0,5,3
26.9,870,25,0,0,5,3
27,872.5,25,0,0,5,3
27.1,875,25,0,0,5,3
27.2,877.5,25,0,0,5,3
27.3,880,25,0,0,5,3
27.4,882.5,25,0,0,5,3
27.5,885,25,0,0,5,3
27.6,887.5,25,0,0,5,3
27.7,890,25,0,0,5,3
27.8,892.5,25,0,0,5,3
27.9,895,25,0,0,5,3
28,897.5,25,0,0,5,3
28.1,900,25,0,0,5,3
28.2,902.5,25,0,0,5,3
28.3,905,25,0,0,5,3
28.4,907.5,25,0,0,5,3
28.5,910,25,0,0,5,3
28.6,912.5,25,0,0,5,3
28.7,915,25,0,0,5,3
28.8,917.5,25,0,0,5,3
28.9,920,25,0,0,5,3
29,922.5,25,0,0,5,3
29.1,925,25,0,0,5,3
29.2,927.5,25,0,0,5,3
29.3,930,25,0,0,5,3
29.4,932.5,25,0,0,5,3
29.5,935,25,0,0,5,3
29.6,937.5,25,0,0,5,3
29.7,940,25,0,0,5,3
29.8,942.5,25,0,0,5,3
29.9,945,25,0,0,5,3
30,947.5,25,0,0,5,3
30.1,950,25,0,0,5,3
30.2,952.5,25,0,0,5,3
30.3,955,25,0,0,5,3
30.4,957.5,25,0,0,5,3
30.5,960,25,0,0,5,3
30.6,962.5,25,0,0,5,3
30.7,965,25,0,0,5,3
30.8,967.5,25,0,0,5,3
30.9,970,25,0,0,5,3
31,972.5,25,0,0,5,3
31.1,975,25,0,0,5,3
31.2,977.5,25,0,0,5,3
31.3,980,25,0,0,5,3
31.4,982.5,25,0,0,5,3
31.5,985,25,0,0,5,3
31.6,987.5,25,0,0,5,3
31.7,990,25,0,0,5,3
31.8,992.5,25,0,0,5,3
31.9,995,25,0,0,5,3
32,997.5,25,0,0,5,3
32.1,1000,25,0,0,5,3
32.2,1002.5,25,0,0,5,3
32.3,1005,25,0,0,5,3
32.4,1007.5,25,0,0,5,3
32.5,1010,25,0,0,5,3
32.6,1012.5,25,0,0,5,3
32.7,1015,25,0,0,5,3
32.8,1017.5,25,0,0,5,3
32.9,1020,25,0,0,5,3
33,1022.5,25,0,0,5,3
33.1,1025,25,0,0,5,3
33.2,1027.5,25,0,0,5,3
33.3,1030,25,0,0,5,3
33.4,1032.5,25,0,0,5,3
33.5,1035,25,0,0,5,3
33.6,1037.5,25,0,0,5,3
33.7,1040,25,0,0,5,3
33.8,1042.5,25,0,0,5,3
33.9,1045,25,0,0,5,3
34,1047.5,25,0,0,5,3
34.1,1050,25,0,0,5,3
34.2,1052.5,25,0,0,5,3
34.3,1055,25,0,0,5,3
34.4,1057.5,25,0,0,5,3
34.5,1060,25,0,0,5,3
34.6,1062.5,25,0,0,5,3
34.7,1065,25,0,0,5,3
34.8,1067.5,25,0,0,5,3
34.9,1070,25,0,0,5,3
35,1072.5,25,0,0,5,3
35.1,1075,25,0,0,5,3
35.2,1077.5,25,0,0,5,3
35.3,1080,25,0,0,5,3
35.4,1082.5,25,0,0,5,3
35.5,1085,25,0,0,5,3
35.6,1087.5,25,0,0,5,3
35.7,1090,25,0,0,5,3
35.8,1092.5,25,0,0,5,3
35.9,1095,25,0,0,5,3
36,1097.5,25,0,0,5,3
36.1,1100,25,0,0,5,3
36.2,1102.5,25,0,0,5,3
36.3,1105,25,0,0,5,3
36.4,1107.5,25,0,0,5,3
36.5,1110,25,0,0,5,3
36.6,1112.5,25,0,0,5,3
36.7,1115,25,0,0,5,3
36.8,1117.5,25,0,0,5,3
36.9,1120,25,0,0,5,3
37,1122.5,25,0,0,5,3
37.1,1125,25,0,0,5,3
37.2,1127.5,25,0,0,5,3
37.3,1130,25,0,0,5,3
37.4,1132.5,25,0,0,5,3
37.5,1135,25,0,0,5,3
37.6,1137.5,25,0,0,5,3
37.7,1140,25,0,0,5,3
37.8,1142.5,25,0,0,5,3
37.9,1145,25,0,0,5,3
38,1147.5,25,0,0,5,3
38.1,1150,25,0,0,5,3
38.2,1152.5,25,0,0,5,3
38.3,1155,25,0,0,5,3
38.4,1157.5,25,0,0,5,3
38.5,1160,25,0,0,5,3
38.6,1162.5,25,0,0,5,3
38.7,1165,25,0,0,5,3
38.8,1167.5,25,0,0,5,3
38.9,1170,25,0,0,5,3
39,1172.5,25,0,0,5,3
39.1,1175,25,0,0,5,3
39.2,1177.5,25,0,0,5,3
39.3,1180,25,0,0,5,3
39.4,1182.5,25,0,0,5,3
39.5,1185,25,0,0,5,3
39.6,1187.5,25,0,0,5,3
39.7,1190,25,0,0,5,3
39.8,1192.5,25,0,0,5,3
39.9,1195,25,0,0,5,3
40,1197.5,25,0,0,5,3
40.1,1200,25,0,0,5,3
40.2,1202.5,25,0,0,5,3
40.3,1205,25,0,0,5,3
40.4,1207.5,25,0,0,5,3
40.5,1210,25,0,0,5,3
40.6,1212.5,25,0,0,5,3
40.7,1215,25,0,0,5,3
40.8,1217.5,25,0,0,5,3
40.9,1220,25,0,0,5,3
41,1222.5,25,0,0,5,3
41.1,1225,25,0,0,5,3
41.2,1227.5,25,0,0,5,3
41.3,1230,25,0,0,5,3
41.4,1232.5,25,0,0,5,3
41.5,1235,25,0,0,5,3
41.6,1237.5,25,0,0,5,3
41.7,1240,25,0,0,5,3
41.8,1242.5,25,0,0,5,3
41.9,1245,25,0,0,5,3
42,1247.5,25,0,0,5,3
42.1,1250,25,0,0,5,3
42.2,1252.5,25,0,0,5,3
42.3,1255,25,0,0,5,3
42.4,1257.5,25,0,0,5,3
42.5,1260,25,0,0,5,3
42.6,1262.5,25,0,0,5,3
42.7,1265,25,0,0,5,3
42.8,1267.5,25,0,0,5,3
42.9,1270,25,0,0,5,3
43,1272.5,25,0,0,5,3
43.1,1275,25,0,0,5,3
43.2,1277.5,25,0,0,5,3
43.3,1280,25,0,0,5,3
43.4,1282.5,25,0,0,5,3
43.5,1285,25,0,0,5,3
43.6,1287.5,25,0,0,5,3
43.7,1290,25,0,0,5,3
43.8,1292.5,25,0,0,5,3
43.9,1295,25,0,0,5,3
44,1297.5,25,0,0,5,3
44.1,1300,25,0,0,5,3
44.2,1302.5,25,0,0,5,3
44.3,1305,25,0,0,5,3
44.4,1307.5,25,0,0,5,3
44.5,1310,25,0,0,5,3
44.6,1312.5,25,0,0,5,3
44.7,1315,25,0,0,5,3
44.8,1317.5,25,0,0,5,3
44.9,1320,25,0,0,5,3
45,1322.5,25,0,0,5,3
45.1,1325,25,0,0,5,3
45.2,1327.5,25,0,0,5,3
45.3,1330,25,0,0,5,3
45.4,1332.5,25,0,0,5,3
45.5,1335,25,0,0,5,3
45.6,1337.5,25,0,0,5,3
45.7,1340,25,0,0,5,3
45.8,1342.5,25,0,0,5,3
45.9,1345,25,0,0,5,3
46,1347.5,25,0,0,5,3
46.1,1350,25,0,0,5,3
46.2,1352.5,25,0,0,5,3
46.3,1355,25,0,0,5,3
46.4,1357.5,25,0,0,5,3
46.5,1360,25,0,0,5,3
46.6,1362.5,25,0,0,5,3
46.7,1365,25,0,0,5,3
46.8,1367.5,25,0,0,5,3
46.9,1370,25,0,0,5,3
47,1372.5,25,0,0,5,3
47.1,1375,25,0,0,5,3
47.2,1377.5,25,0,0,5,3
47.3,1380,25,0,0,5,3
47.4,1382.5,25,0,0,5,3
47.5,1385,25,0,0,5,3
47.6,1387.5,25,0,0,5,3
47.7,1390,25,0,0,5,3
47.8,1392.5,25,0,0,5,3
47.9,1395,25,0,0,5,3
48,1397.5,25,0,0,5,3
48.1,1400,25,0,0,5,3
48.2,1402.5,25,0,0,5,3
48.3,1405,25,0,0,5,3
48.4,1407.5,25,0,0,5,3
48.5,1410,25,0,0,5,3
48.6,1412.5,25,0,0,5,3
48.7,1415,25,0,0,5,3
48.8,1417.5,25,0,0,5,3
48.9,1420,25,0,0,5,3
49,1422.5,25,0,0,5,3
49.1,1425,25,0,0,5,3
49.2,1427.5,25,0,0,5,3
49.3,1430,25,0,0,5,3
49.4,1432.5,25,0,0,5,3
49.5,1435,25,0,0,5,3
49.6,1437.5,25,0,0,5,3
49.7,1440,25,0,0,5,3
49.8,1442.5,25,0,0,5,3
49.9,1445,25,0,0,5,3
50,1447.5,25,0,0,5,3
50.1,1450,25,0,0,5,3
50.2,1452.5,25,0,0,5,3
50.3,1455,25,0,0,5,3
50.4,1457.5,25,0,0,5,3
50.5,1460,25,0,0,5,3
50.6,1462.5,25,0,0,5,3
50.7,1465,25,0,0,5,3
50.8,1467.5,25,0,0,5,3
50.9,1470,25,0,0,5,3
51,1472.5,25,0,0,5,3
51.1,1475,25,0,0,5,3
51.2,1477.5,25,0,0,5,3
51.3,1480,25,0,0,5,3
51.4,1482.5,25,0,0,5,3
51.5,1485,25,0,0,5,3
51.6,1487.5,25,0,0,5,3
51.7,1490,25,0,0,5,3
51.8,1492.5,25,0,0,5,3
51.9,1495,25,0,0,5,3
52,1497.5,25,0,0,5,3
52.1,1500,25,0,0,5,3
52.2,1502.5,25,0,0,5,3
52.3,1505,25,0,0,5,3
52.4,1507.5,25,0,0,5,3
52.5,1510,25,0,0,5,3
52.6,1512.5,25,0,0,5,3
52.7,1515,25,0,0,5,3
52.8,1517.5,25,0,0,5,3
52.9,1520,25,0,0,5,3
53,1522.5,25,0,0,5,3
53.1,1525,25,0,0,5,3
53.2,1527.5,25,0,0,5,3
53.3,1530,25,0,0,5,3
53.4,1532.5,25,0,0,5,3
53.5,1535,25,0,0,5,3
53.6,1537.5,25,0,0,5,3
53.7,1540,25,0,0,5,3
53.8,1542.5,25,0,0,5,3
53.9,1545,25,0,0,5,3
54,1547.5,25,0,0,5,3
54.1,1550,25,0,0,5,3
54.2,1552.5,25,0,0,5,3
54.3,1555,25,0,0,5,3
54.4,1557.5,25,0,0,5,3
54.5,1560,25,0,0,5,3
54.6,1562.5,25,0,0,5,3
54.7,1565,25,0,0,5,3
54.8,1567.5,25,0,0,5,3
54.9,1570,25,0,0,5,3
55,1572.5,25,0,0,5,3
55.1,1575,25,0,0,5,3
55.2,1577.5,25,0,0,5,3
55.3,1580,25,0,0,5,3
55.4,1582.5,25,0,0,5,3
55.5,1585,25,0,0,5,3
55.6,1587.5,25,0,0,5,3
55.7,1590,25,0,0,5,3
55.8,1592.5,25,0,0,5,3
55.9,1595,25,0,0,5,3
56,1597.5,25,0,0,5,3
56.1,1600,25,0,0,5,3
