Time,Position,Velocity,Acceleration,Jerk,Follow_Vehicle_ID,Lead_Vehicle_ID
31.3,830,25,0,0,6,4
31.4,832.5,25,0,0,6,4
31.5,835,25,0,0,6,4
31.6,837.5,25,0,0,6,4
31.7,840,25,0,0,6,4
31.8,842.5,25,0,0,6,4
31.9,845,25,0,0,6,4
32,847.5,25,0,0,6,4
32.1,850,25,0,0,6,4
32.2,852.5,25,0,0,6,4
32.3,855,25,0,0,6,4
32.4,857.5,25,0,0,6,4
32.5,860,25,0,0,6,4
32.6,862.5,25,0,0,6,4
32.7,865,25,0,0,6,4
32.8,867.5,25,0,0,6,4
32.9,870,25,0,0,6,4
33,872.5,25,0,0,6,4
33.1,875,25,0,0,6,4
33.2,877.5,25,0,0,6,4
33.3,880,25,0,0,6,4
33.4,882.5,25,0,0,6,4
33.5,885,25,0,0,6,4
33.6,887.5,25,0,0,6,4
33.7,890,25,0,0,6,4
33.8,892.5,25,0,0,6,4
33.9,895,25,0,0,6,4
34,897.5,25,0,0,6,4
34.1,900,25,0,0,6,4
34.2,902.5,25,0,0,6,4
34.3,905,25,0,0,6,4
34.4,907.5,25,0,0,6,4
34.5,910,25,0,0,6,4
34.6,912.5,25,0,0,6,4
34.7,915,25,0,0,6,4
34.8,917.5,25,0,0,6,4
34.9,920,25,0,0,6,4
35,922.5,25,0,0,6,4
35.1,925,25,0,0,6,4
35.2,927.5,25,0,0,6,4
35.3,930,25,0,0,6,4
35.4,932.5,25,0,0,6,4
35.5,935,25,0,0,6,4
35.6,937.5,25,0,0,6,4
35.7,940,25,0,0,6,4
35.8,942.5,25,0,0,6,4
35.9,945,25,0,0,6,4
36,947.5,25,0,0,6,4
36.1,950,25,0,0,6,4
36.2,952.5,25,0,0,6,4
36.3,955,25,0,0,6,4
36.4,957.5,25,0,0,6,4
36.5,960,25,0,0,6,4
36.6,962.5,25,0,0,6,4
36.7,965,25,0,0,6,4
36.8,967.5,25,0,0,6,4
36.9,970,25,0,0,6,4
37,972.5,25,0,0,6,4
37.1,975,25,0,0,6,4
37.2,977.5,25,0,0,6,4
37.3,980,25,0,0,6,4
37.4,982.5,25,0,0,6,4
37.5,985,25,0,0,6,4
37.6,987.5,25,0,0,6,4
37.7,990,25,0,0,6,4
37.8,992.5,25,0,0,6,4
37.9,995,25,0,0,6,4
38,997.5,25,0,0,6,4
38.1,1000,25,0,0,6,4
38.2,1002.5,25,0,0,6,4
38.3,1005,25,0,0,6,4
38.4,1007.5,25,0,0,6,4
38.5,1010,25,0,0,6,4
38.6,1012.5,25,0,0,6,4
38.7,1015,25,0,0,6,4
38.8,1017.5,25,0,0,6,4
38.9,1020,25,0,0,6,4
39,1022.5,25,0,0,6,4
39.1,1025,25,0,0,6,4
39.2,1027.5,25,0,0,6,4
39.3,1030,25,0,0,6,4
39.4,1032.5,25,0,0,6,4
39.5,1035,25,0,0,6,4
39.6,1037.5,25,0,0,6,4
39.7,1040,25,0,0,6,4
39.8,1042.5,25,0,0,6,4
39.9,1045,25,0,0,6,4
40,1047.5,25,0,0,6,4
40.1,1050,25,0,0,6,4
40.2,1052.5,25,0,0,6,4
40.3,1055,25,0,0,6,4
40.4,1057.5,25,0,0,6,4
40.5,1060,25,0,0,6,4
40.6,1062.5,25,0,0,6,4
40.7,1065,25,0,0,6,4
40.8,1067.5,25,0,0,6,4
40.9,1070,25,0,0,6,4
41,1072.5,25,0,0,6,4
41.1,1075,25,0,0,6,4
41.2,1077.5,25,0,0,6,4
41.3,1080,25,0,0,6,4
41.4,1082.5,25,0,0,6,4
41.5,1085,25,0,0,6,4
41.6,1087.5,25,0,0,6,4
41.7,1090,25,0,0,6,4
41.8,1092.5,25,0,0,6,4
41.9,1095,25,0,0,6,4
42,1097.5,25,0,0,6,4
42.1,1100,25,0,0,6,4
42.2,1102.5,25,0,0,6,4
42.3,1105,25,0,0,6,4
42.4,1107.5,25,0,0,6,4
42.5,1110,25,0,0,6,4
42.6,1112.5,25,0,0,6,4
42.7,1115,25,0,0,6,4
42.8,1117.5,25,0,0,6,4
42.9,1120,25,0,0,6,4
43,1122.5,25,0,0,6,4
43.1,1125,25,0,0,6,4
43.2,1127.5,25,0,0,6,4
43.3,1130,25,0,0,6,4
43.4,1132.5,25,0,0,6,4
43.5,1135,25,0,0,6,4
43.6,1137.5,25,0,0,6,4
43.7,1140,25,0,0,6,4
43.8,1142.5,25,0,0,6,4
43.9,1145,25,0,0,6,4
44,1147.5,25,0,0,6,4
44.1,1150,25,0,0,6,4
44.2,1152.5,25,0,0,6,4
44.3,1155,25,0,0,6,4
44.4,1157.5,25,0,0,6,4
44.5,1160,25,0,0,6,4
44.6,1162.5,25,0,0,6,4
44.7,1165,25,0,0,6,4
44.8,1167.5,25,0,0,6,4
44.9,1170,25,0,0,6,4
45,1172.5,25,0,0,6,4
45.1,1175,25,0,0,6,4
45.2,1177.5,25,0,0,6,4
45.3,1180,25,0,0,6,4
45.4,1182.5,25,0,0,6,4
45.5,1185,25,0,0,6,4
45.6,1187.5,25,0,0,6,4
45.7,1190,25,0,0,6,4
45.8,1192.5,25,0,0,6,4
45.9,1195,25,0,0,6,4
46,1197.5,25,0,0,6,4
46.1,1200,25,0,0,6,4
46.2,1202.5,25,0,0,6,4
46.3,1205,25,0,0,6,4
46.4,1207.5,25,0,0,6,4
46.5,1210,25,0,0,6,4
46.6,1212.5,25,0,0,6,4
46.7,1215,25,0,0,6,4
46.8,1217.5,25,0,0,6,4
46.9,1220,25,0,0,6,4
47,1222.5,25,0,0,6,4
47.1,1225,25,0,0,6,4
47.2,1227.5,25,0,0,6,4
47.3,1230,25,0,0,6,4
47.4,1232.5,25,0,0,6,4
47.5,1235,25,0,0,6,4
47.6,1237.5,25,0,0,6,4
47.7,1240,25,0,0,6,4
47.8,1242.5,25,0,0,6,4
47.9,1245,25,0,0,6,4
48,1247.5,25,0,0,6,4
48.1,1250,25,0,0,6,4
48.2,1252.5,25,0,0,6,4
48.3,1255,25,0,0,6,4
48.4,1257.5,25,0,0,6,4
48.5,1260,25,0,0,6,4
48.6,1262.5,25,0,0,6,4
48.7,1265,25,0,0,6,4
48.8,1267.5,25,0,0,6,4
48.9,1270,25,0,0,6,4
49,1272.5,25,0,0,6,4
49.1,1275,25,0,0,6,4
49.2,1277.5,25,0,0,6,4
49.3,1280,25,0,0,6,4
49.4,1282.5,25,0,0,6,4
49.5,1285,25,0,0,6,4
49.6,1287.5,25,0,0,6,4
49.7,1290,25,0,0,6,4
49.8,1292.5,25,0,0,6,4
49.9,1295,25,0,0,6,4
50,1297.5,25,0,0,6,4
50.1,1300,25,0,0,6,4
50.2,1302.5,25,0,0,6,4
50.3,1305,25,0,0,6,4
50.4,1307.5,25,0,0,6,4
50.5,1310,25,0,0,6,4
50.6,1312.5,25,0,0,6,4
50.7,1315,25,0,0,6,4
50.8,1317.5,25,0,0,6,4
50.9,1320,25,0,0,6,4
51,1322.5,25,0,0,6,4
51.1,1325,25,0,0,6,4
51.2,1327.5,25,0,0,6,4
51.3,1330,25,0,0,6,4
51.4,1332.5,25,0,0,6,4
51.5,1335,25,0,0,6,4
51.6,1337.5,25,0,0,6,4
51.7,1340,25,0,0,6,4
51.8,1342.5,25,0,0,6,4
51.9,1345,25,0,0,6,4
52,1347.5,25,0,0,6,4
52.1,1350,25,0,0,6,4
52.2,1352.5,25,0,0,6,4
52.3,1355,25,0,0,6,4
52.4,1357.5,25,0,0,6,4
52.5,1360,25,0,0,6,4
52.6,1362.5,25,0,0,6,4
52.7,1365,25,0,0,6,4
52.8,1367.5,25,0,0,6,4
52.9,1370,25,0,0,6,4
53,1372.5,25,0,0,6,4
53.1,1375,25,0,0,6,4
53.2,1377.5,25,0,0,6,4
53.3,1380,25,0,0,6,4
53.4,1382.5,25,0,0,6,4
53.5,1385,25,0,0,6,4
53.6,1387.5,25,0,0,6,4
53.7,1390,25,0,0,6,4
53.8,1392.5,25,0,0,6,4
53.9,1395,25,0,0,6,4
54,1397.5,25,0,0,6,4
54.1,1400,25,0,0,6,4
54.2,1402.5,25,0,0,6,4
54.3,1405,25,0,0,6,4
54.4,1407.5,25,0,0,6,4
54.5,1410,25,0,0,6,4
54.6,1412.5,25,0,0,6,4
54.7,1415,25,0,0,6,4
54.8,1417.5,25,0,0,6,4
54.9,1420,25,0,0,6,4
55,1422.5,25,0,0,6,4
55.1,1425,25,0,0,6,4
55.2,1427.5,25,0,0,6,4
55.3,1430,25,0,0,6,4
55.4,1432.5,25,0,0,6,4
55.5,1435,25,0,0,6,4
55.6,1437.5,25,0,0,6,4
55.7,1440,25,0,0,6,4
55.8,1442.5,25,0,0,6,4
55.9,1445,25,0,0,6,4
56,1447.5,25,0,0,6,4
56.1,1450,25,0,0,6,4
56.2,1452.5,25,0,0,6,4
56.3,1455,25,0,0,6,4
56.4,1457.5,25,0,0,6,4
56.5,1460,25,0,0,6,4
56.6,1462.5,25,0,0,6,4
56.7,1465,25,0,0,6,4
56.8,1467.5,25,0,0,6,4
56.9,1470,25,0,0,6,4
57,1472.5,25,0,0,6,4
57.1,1475,25,0,0,6,4
57.2,1477.5,25,0,0,6,4
57.3,1480,25,0,0,6,4
57.4,1482.5,25,0,0,6,4
57.5,1485,25,0,0,6,4
57.6,1487.5,25,0,0,6,4
57.7,1490,25,0,0,6,4
57.8,1492.5,25,0,0,6,4
57.9,1495,25,0,0,6,4
58,1497.5,25,0,0,6,4
58.1,1500,25,0,0,6,4
58.2,1502.5,25,0,0,6,4
58.3,1505,25,0,0,6,4
58.4,1507.5,25,0,0,6,4
58.5,1510,25,0,0,6,4
58.6,1512.5,25,0,0,6,4
58.7,1515,25,0,0,6,4
58.8,1517.5,25,0,0,6,4
58.9,1520,25,0,0,6,4
59,1522.5,25,0,0,6,4
59.1,1525,25,0,0,6,4
59.2,1527.5,25,0,0,6,4
59.3,1530,25,0,0,6,4
59.4,1532.5,25,0,0,6,4
59.5,1535,25,0,0,6,4
59.6,1537.5,25,0,0,6,4
59.7,1540,25,0,0,6,4
59.8,1542.5,25,0,0,6,4
59.9,1545,25,0,0,6,4
60,1547.5,25,0,0,6,4
60.1,1550,25,0,0,6,4
60.2,1552.5,25,0,0,6,4
60.3,1555,25,0,0,6,4
60.4,1557.5,25,0,0,6,4
60.5,1560,25,0,0,6,4
60.6,1562.5,25,0,0,6,4
60.7,1565,25,0,0,6,4
60.8,1567.5,25,0,0,6,4
60.9,1570,25,0,0,6,4
61,1572.5,25,0,0,6,4
61.1,1575,25,0,0,6,4
61.2,1577.5,25,0,0,6,4
61.3,1580,25,0,0,6,4
61.4,1582.5,25,0,0,6,4
61.5,1585,25,0,0,6,4
61.6,1587.5,25,0,0,6,4
61.7,1590,25,0,0,6,4
61.8,1592.5,25,0,0,6,4
61.9,1595,25,0,0,6,4
62,1597.5,25,0,0,6,4
62.1,1600,25,0,0,6,4
