Time,Position,Velocity,Acceleration,Jerk,Follow_Vehicle_ID,Lead_Vehicle_ID,Status
7.9,91.2457,24.306,-0.01975,0.0064101,10,8,In Lane(MainLane)
8,93.6762,24.3041,-0.019129,0.0062071,10,8,In Lane(MainLane)
8.1,96.1066,24.3022,-0.018528,0.0060106,10,8,In Lane(MainLane)
8.2,98.5367,24.3004,-0.017946,0.0058204,10,8,In Lane(MainLane)
8.3,100.9667,24.2987,-0.017383,0.0056364,10,8,In Lane(MainLane)
8.4,103.3964,24.297,-0.016837,0.0054582,10,8,In Lane(MainLane)
8.5,105.8261,24.2954,-0.016308,0.0052857,10,8,In Lane(MainLane)
8.6,108.2555,24.2938,-0.015796,0.0051188,10,8,In Lane(MainLane)
8.7,110.6848,24.2923,-0.015301,0.0049571,10,8,In Lane(MainLane)
8.8,113.114,24.2908,-0.014821,0.0048007,10,8,In Lane(MainLane)
8.9,115.543,24.2893,-0.014356,0.0046492,10,8,In Lane(MainLane)
9,117.9718,24.288,-0.013905,0.0045026,10,8,In Lane(MainLane)
9.1,120.4006,24.2866,-0.013469,0.0043606,10,8,In Lane(MainLane)
9.2,122.8292,24.2853,-0.013047,0.0042232,10,8,In Lane(MainLane)
9.3,125.2576,24.284,-0.012638,0.0040901,10,8,In Lane(MainLane)
9.4,127.686,24.2828,-0.012242,0.0039613,10,8,In Lane(MainLane)
9.5,130.1142,24.2816,-0.011858,0.0038366,10,8,In Lane(MainLane)
9.6,132.5423,24.2805,-0.011487,0.0037158,10,8,In Lane(MainLane)
9.7,134.9703,24.2794,-0.011127,0.0035989,10,8,In Lane(MainLane)
9.8,137.3982,24.2783,-0.010778,0.0034856,10,8,In Lane(MainLane)
9.9,139.826,24.2772,-0.010441,0.003376,10,8,In Lane(MainLane)
10,142.2536,24.2762,-0.010114,0.0032698,10,8,In Lane(MainLane)
10.1,144.6812,24.2753,-0.0097969,0.003167,10,8,In Lane(MainLane)
10.2,147.1087,24.2743,-0.0094901,0.0030675,10,8,In Lane(MainLane)
10.3,149.5361,24.2734,-0.009193,0.0029711,10,8,In Lane(MainLane)
10.4,151.9634,24.2725,-0.0089052,0.0028778,10,8,In Lane(MainLane)
10.5,154.3906,24.2716,-0.0086265,0.0027874,10,8,In Lane(MainLane)
10.6,156.8177,24.2708,-0.0083565,0.0026999,10,8,In Lane(MainLane)
10.7,159.2447,24.27,-0.008095,0.0026151,10,8,In Lane(MainLane)
10.8,161.6717,24.2692,-0.0078417,0.002533,10,8,In Lane(MainLane)
10.9,164.0986,24.2684,-0.0075963,0.0024535,10,8,In Lane(MainLane)
11,166.5254,24.2677,-0.0073587,0.0023765,10,8,In Lane(MainLane)
11.1,168.9521,24.267,-0.0071285,0.002302,10,8,In Lane(MainLane)
11.2,171.3788,24.2663,-0.0069055,0.0022298,10,8,In Lane(MainLane)
11.3,173.8054,24.2656,-0.0066895,0.0021599,10,8,In Lane(MainLane)
11.4,176.2319,24.265,-0.0064803,0.0020921,10,8,In Lane(MainLane)
11.5,178.6584,24.2644,-0.0062777,0.0020265,10,8,In Lane(MainLane)
11.6,181.0848,24.2638,-0.0060814,0.001963,10,8,In Lane(MainLane)
11.7,183.5111,24.2632,-0.0058912,0.0019015,10,8,In Lane(MainLane)
11.8,185.9374,24.2626,-0.005707,0.0018419,10,8,In Lane(MainLane)
11.9,188.3636,24.262,-0.0055286,0.0017842,10,8,In Lane(MainLane)
12,190.7898,24.2615,-0.0053558,0.0017283,10,8,In Lane(MainLane)
12.1,193.2159,24.261,-0.0051883,0.0016742,10,8,In Lane(MainLane)
12.2,195.642,24.2605,-0.0050262,0.0016218,10,8,In Lane(MainLane)
12.3,198.068,24.26,-0.0048691,0.001571,10,8,In Lane(MainLane)
12.4,200.494,24.2595,-0.0047169,0.0015218,10,8,In Lane(MainLane)
12.5,202.9199,24.2591,-0.0045695,0.0014741,10,8,In Lane(MainLane)
12.6,205.3458,24.2586,-0.0044267,0.001428,10,8,In Lane(MainLane)
12.7,207.7717,24.2582,-0.0042884,0.0013833,10,8,In Lane(MainLane)
12.8,210.1975,24.2578,-0.0041544,0.00134,10,8,In Lane(MainLane)
12.9,212.6232,24.2574,-0.0040245,0.0012981,10,8,In Lane(MainLane)
13,215.0489,24.257,-0.0038988,0.0012575,10,8,In Lane(MainLane)
13.1,217.4746,24.2566,-0.003777,0.0012181,10,8,In Lane(MainLane)
13.2,219.9003,24.2562,-0.003659,0.00118,10,8,In Lane(MainLane)
13.3,222.3259,24.2559,-0.0035447,0.0011431,10,8,In Lane(MainLane)
13.4,224.7515,24.2555,-0.0034339,0.0011073,10,8,In Lane(MainLane)
13.5,227.177,24.2552,-0.0033267,0.0010727,10,8,In Lane(MainLane)
13.6,229.6025,24.2549,-0.0032228,0.0010392,10,8,In Lane(MainLane)
13.7,232.028,24.2546,-0.0031221,0.0010067,10,8,In Lane(MainLane)
13.8,234.4534,24.2543,-0.0030246,0.00097519,10,8,In Lane(MainLane)
13.9,236.8788,24.254,-0.0029301,0.0009447,10,8,In Lane(MainLane)
14,239.3042,24.2537,-0.0028386,0.00091516,10,8,In Lane(MainLane)
14.1,241.7296,24.2534,-0.0027499,0.00088656,10,8,In Lane(MainLane)
14.2,244.1549,24.2532,-0.002664,0.00085884,10,8,In Lane(MainLane)
14.3,246.5802,24.2529,-0.0025808,0.000832,10,8,In Lane(MainLane)
14.4,249.0055,24.2527,-0.0025002,0.000806,10,8,In Lane(MainLane)
14.5,251.4307,24.2524,-0.0024222,0.00078081,10,8,In Lane(MainLane)
14.6,253.856,24.2522,-0.0023465,0.00075641,10,8,In Lane(MainLane)
14.7,256.2812,24.2519,-0.0022733,0.00073277,10,8,In Lane(MainLane)
14.8,258.7063,24.2517,-0.0022023,0.00070987,10,8,In Lane(MainLane)
14.9,261.1315,24.2515,-0.0021335,0.0006877,10,8,In Lane(MainLane)
15,263.5566,24.2513,-0.0020669,0.00066621,10,8,In Lane(MainLane)
15.1,265.9818,24.2511,-0.0020023,0.0006454,10,8,In Lane(MainLane)
15.2,268.4069,24.2509,-0.0019398,0.00062524,10,8,In Lane(MainLane)
15.3,270.832,24.2507,-0.0018792,0.00060571,10,8,In Lane(MainLane)
15.4,273.257,24.2505,-0.0018206,0.00058679,10,8,In Lane(MainLane)
15.5,275.6821,24.2504,-0.0017637,0.00056846,10,8,In Lane(MainLane)
15.6,278.1071,24.2502,-0.0017086,0.0005507,10,8,In Lane(MainLane)
15.7,280.5321,24.25,-0.0016553,0.0005335,10,8,In Lane(MainLane)
15.8,282.9571,24.2499,-0.0016036,0.00051684,10,8,In Lane(MainLane)
15.9,285.3821,24.2497,-0.0015535,0.0005007,10,8,In Lane(MainLane)
16,287.807,24.2496,-0.001505,0.00048507,10,8,In Lane(MainLane)
16.1,290.232,24.2494,-0.001458,0.00046992,10,8,In Lane(MainLane)
16.2,292.6569,24.2493,-0.0014125,0.00045525,10,8,In Lane(MainLane)
16.3,295.0818,24.2491,-0.0013684,0.00044104,10,8,In Lane(MainLane)
16.4,297.5068,24.249,-0.0013257,0.00042727,10,8,In Lane(MainLane)
16.5,299.9316,24.2489,-0.0012843,0.00041393,10,8,In Lane(MainLane)
16.6,302.3565,24.2488,-0.0012442,0.000401,10,8,In Lane(MainLane)
16.7,304.7814,24.2486,-0.0012053,0.00038849,10,8,In Lane(MainLane)
16.8,307.2063,24.2485,-0.0011677,0.00037636,10,8,In Lane(MainLane)
16.9,309.6311,24.2484,-0.0011312,0.00036461,10,8,In Lane(MainLane)
17,312.0559,24.2483,-0.0010959,0.00035323,10,8,In Lane(MainLane)
17.1,314.4808,24.2482,-0.0010617,0.00034221,10,8,In Lane(MainLane)
17.2,316.9056,24.2481,-0.0010285,0.00033153,10,8,In Lane(MainLane)
17.3,319.3304,24.248,-0.00099643,0.00032118,10,8,In Lane(MainLane)
17.4,321.7552,24.2479,-0.00096532,0.00031116,10,8,In Lane(MainLane)
17.5,324.18,24.2478,-0.00093517,0.00030144,10,8,In Lane(MainLane)
17.6,326.6047,24.2477,-0.00090597,0.00029204,10,8,In Lane(MainLane)
17.7,329.0295,24.2476,-0.00087768,0.00028292,10,8,In Lane(MainLane)
17.8,331.4543,24.2475,-0.00085027,0.0002741,10,8,In Lane(MainLane)
17.9,333.879,24.2474,-0.00082371,0.00026554,10,8,In Lane(MainLane)
18,336.3037,24.2474,-0.00079799,0.00025726,10,8,In Lane(MainLane)
18.1,338.7285,24.2473,-0.00077306,0.00024923,10,8,In Lane(MainLane)
18.2,341.1532,24.2472,-0.00074892,0.00024146,10,8,In Lane(MainLane)
18.3,343.5779,24.2471,-0.00072552,0.00023392,10,8,In Lane(MainLane)
18.4,346.0026,24.2471,-0.00070286,0.00022663,10,8,In Lane(MainLane)
18.5,348.4273,24.247,-0.00068091,0.00021956,10,8,In Lane(MainLane)
18.6,350.852,24.2469,-0.00065964,0.00021271,10,8,In Lane(MainLane)
18.7,353.2767,24.2469,-0.00063903,0.00020607,10,8,In Lane(MainLane)
18.8,355.7014,24.2468,-0.00061906,0.00019964,10,8,In Lane(MainLane)
18.9,358.1261,24.2468,-0.00059972,0.00019342,10,8,In Lane(MainLane)
19,360.5508,24.2467,-0.00058098,0.00018738,10,8,In Lane(MainLane)
19.1,362.9754,24.2466,-0.00056283,0.00018154,10,8,In Lane(MainLane)
19.2,365.4001,24.2466,-0.00054524,0.00017588,10,8,In Lane(MainLane)
19.3,367.8247,24.2465,-0.0005282,0.00017039,10,8,In Lane(MainLane)
19.4,370.2494,24.2465,-0.00051169,0.00016508,10,8,In Lane(MainLane)
19.5,372.674,24.2464,-0.0004957,0.00015993,10,8,In Lane(MainLane)
19.6,375.0987,24.2464,-0.00048021,0.00015494,10,8,In Lane(MainLane)
19.7,377.5233,24.2463,-0.0004652,0.00015011,10,8,In Lane(MainLane)
19.8,379.9479,24.2463,-0.00045065,0.00014543,10,8,In Lane(MainLane)
19.9,382.3726,24.2462,-0.00043656,0.00014089,10,8,In Lane(MainLane)
20,384.7972,24.2462,-0.00042291,0.0001365,10,8,In Lane(MainLane)
20.1,387.2218,24.2462,-0.00040969,0.00013224,10,8,In Lane(MainLane)
20.2,389.6464,24.2461,-0.00039688,0.00012811,10,8,In Lane(MainLane)
20.3,392.071,24.2461,-0.00038447,0.00012411,10,8,In Lane(MainLane)
20.4,394.4956,24.2461,-0.00037244,0.00012024,10,8,In Lane(MainLane)
20.5,396.9203,24.246,-0.0003608,0.00011648,10,8,In Lane(MainLane)
20.6,399.3449,24.246,-0.00034951,0.00011284,10,8,In Lane(MainLane)
20.7,401.7694,24.2459,-0.00033858,0.00010932,10,8,In Lane(MainLane)
20.8,404.194,24.2459,-0.00032799,0.0001059,10,8,In Lane(MainLane)
20.9,406.6186,24.2459,-0.00031773,0.00010259,10,8,In Lane(MainLane)
21,409.0432,24.2459,-0.00030779,9.9384e-05,10,8,In Lane(MainLane)
21.1,411.4678,24.2458,-0.00029817,9.6278e-05,10,8,In Lane(MainLane)
21.2,413.8924,24.2458,-0.00028884,9.3269e-05,10,8,In Lane(MainLane)
21.3,416.317,24.2458,-0.0002798,9.0355e-05,10,8,In Lane(MainLane)
21.4,418.7415,24.2457,-0.00027105,8.7533e-05,10,8,In Lane(MainLane)
21.5,421.1661,24.2457,-0.00026257,8.4799e-05,10,8,In Lane(MainLane)
21.6,423.5907,24.2457,-0.00025435,8.2153e-05,10,8,In Lane(MainLane)
21.7,426.0152,24.2457,-0.0002464,7.959e-05,10,8,In Lane(MainLane)
21.8,428.4398,24.2456,-0.00023868,7.711e-05,10,8,In Lane(MainLane)
21.9,430.8644,24.2456,-0.00023121,7.4709e-05,10,8,In Lane(MainLane)
22,433.2889,24.2456,-0.00022397,7.2385e-05,10,8,In Lane(MainLane)
22.1,435.7135,24.2456,-0.00021696,7.0136e-05,10,8,In Lane(MainLane)
22.2,438.138,24.2455,-0.00021017,6.796e-05,10,8,In Lane(MainLane)
22.3,440.5626,24.2455,-0.00020358,6.5855e-05,10,8,In Lane(MainLane)
22.4,442.9871,24.2455,-0.0001972,6.3819e-05,10,8,In Lane(MainLane)
22.5,445.4117,24.2455,-0.00019101,6.185e-05,10,8,In Lane(MainLane)
22.6,447.8362,24.2455,-0.00018502,5.9945e-05,10,8,In Lane(MainLane)
22.7,450.2608,24.2455,-0.00017921,5.8104e-05,10,8,In Lane(MainLane)
22.8,452.6853,24.2454,-0.00017358,5.6324e-05,10,8,In Lane(MainLane)
22.9,455.1099,24.2454,-0.00016812,5.4603e-05,10,8,In Lane(MainLane)
23,457.5344,24.2454,-0.00016282,5.2941e-05,10,8,In Lane(MainLane)
23.1,459.959,24.2454,-0.00015769,5.1334e-05,10,8,In Lane(MainLane)
23.2,462.3835,24.2454,-0.00015271,4.9781e-05,10,8,In Lane(MainLane)
23.3,464.808,24.2454,-0.00014788,4.8282e-05,10,8,In Lane(MainLane)
23.4,467.2326,24.2453,-0.0001432,4.6834e-05,10,8,In Lane(MainLane)
23.5,469.6571,24.2453,-0.00013865,4.5435e-05,10,8,In Lane(MainLane)
23.6,472.0816,24.2453,-0.00013425,4.4084e-05,10,8,In Lane(MainLane)
23.7,474.5062,24.2453,-0.00012997,4.278e-05,10,8,In Lane(MainLane)
23.8,476.9307,24.2453,-0.00012582,4.1522e-05,10,8,In Lane(MainLane)
23.9,479.3552,24.2453,-0.00012179,4.0307e-05,10,8,In Lane(MainLane)
24,481.7798,24.2453,-0.00011787,3.9134e-05,10,8,In Lane(MainLane)
24.1,484.2043,24.2453,-0.00011407,3.8003e-05,10,8,In Lane(MainLane)
24.2,486.6288,24.2452,-0.00011038,3.6912e-05,10,8,In Lane(MainLane)
24.3,489.0533,24.2452,-0.00010679,3.5859e-05,10,8,In Lane(MainLane)
24.4,491.4778,24.2452,-0.00010331,3.4843e-05,10,8,In Lane(MainLane)
24.5,493.9024,24.2452,-9.9924e-05,3.3863e-05,10,8,In Lane(MainLane)
24.6,496.3269,24.2452,-9.6632e-05,3.2919e-05,10,8,In Lane(MainLane)
24.7,498.7514,24.2452,-9.3431e-05,3.2008e-05,10,8,In Lane(MainLane)
24.8,501.1759,24.2452,-9.0318e-05,3.1129e-05,10,8,In Lane(MainLane)
24.9,503.6004,24.2452,-8.729e-05,3.0282e-05,10,8,In Lane(MainLane)
25,506.025,24.2452,-8.4344e-05,2.9465e-05,10,8,In Lane(MainLane)
25.1,508.4495,24.2452,-8.1476e-05,2.8678e-05,10,8,In Lane(MainLane)
25.2,510.874,24.2452,-7.8684e-05,2.7919e-05,10,8,In Lane(MainLane)
25.3,513.2985,24.2451,-7.5965e-05,2.7187e-05,10,8,In Lane(MainLane)
25.4,515.723,24.2451,-7.3317e-05,2.6482e-05,10,8,In Lane(MainLane)
25.5,518.1475,24.2451,-7.0737e-05,2.5801e-05,10,8,In Lane(MainLane)
25.6,520.5721,24.2451,-6.8222e-05,2.5146e-05,10,8,In Lane(MainLane)
25.7,522.9966,24.2451,-6.5771e-05,2.4513e-05,10,8,In Lane(MainLane)
25.8,525.4211,24.2451,-6.3381e-05,2.3903e-05,10,8,In Lane(MainLane)
25.9,527.8456,24.2451,-6.1049e-05,2.3315e-05,10,8,In Lane(MainLane)
26,530.2701,24.2451,-5.8774e-05,2.2748e-05,10,8,In Lane(MainLane)
26.1,532.6946,24.2451,-5.6554e-05,2.22e-05,10,8,In Lane(MainLane)
26.2,535.1191,24.2451,-5.4387e-05,2.1672e-05,10,8,In Lane(MainLane)
26.3,537.5436,24.2451,-5.2271e-05,2.1162e-05,10,8,In Lane(MainLane)
26.4,539.9681,24.2451,-5.0204e-05,2.067e-05,10,8,In Lane(MainLane)
26.5,542.3926,24.2451,-4.8184e-05,2.0194e-05,10,8,In Lane(MainLane)
26.6,544.8171,24.2451,-4.6211e-05,1.9735e-05,10,8,In Lane(MainLane)
26.7,547.2416,24.2451,-4.4282e-05,1.9291e-05,10,8,In Lane(MainLane)
26.8,549.6662,24.2451,-4.2396e-05,1.8861e-05,10,8,In Lane(MainLane)
26.9,552.0907,24.2451,-4.0551e-05,1.8445e-05,10,8,In Lane(MainLane)
27,554.5152,24.245,-3.8747e-05,1.8043e-05,10,8,In Lane(MainLane)
27.1,556.9397,24.245,-3.6982e-05,1.7653e-05,10,8,In Lane(MainLane)
27.2,559.3642,24.245,-3.5254e-05,1.7276e-05,10,8,In Lane(MainLane)
27.3,561.7887,24.245,-3.3563e-05,1.6909e-05,10,8,In Lane(MainLane)
27.4,564.2132,24.245,-3.1908e-05,1.6553e-05,10,8,In Lane(MainLane)
27.5,566.6377,24.245,-3.0287e-05,1.6208e-05,10,8,In Lane(MainLane)
27.6,569.0622,24.245,-2.87e-05,1.5872e-05,10,8,In Lane(MainLane)
27.7,571.4867,24.245,-2.7145e-05,1.5545e-05,10,8,In Lane(MainLane)
27.8,573.9112,24.245,-2.5623e-05,1.5227e-05,10,8,In Lane(MainLane)
27.9,576.3357,24.245,-2.4131e-05,1.4916e-05,10,8,In Lane(MainLane)
28,578.7602,24.245,-2.267e-05,1.4613e-05,10,8,In Lane(MainLane)
28.1,581.1847,24.245,-2.1238e-05,1.4317e-05,10,8,In Lane(MainLane)
28.2,583.6092,24.245,-1.9835e-05,1.4028e-05,10,8,In Lane(MainLane)
28.3,586.0337,24.245,-1.8461e-05,1.3745e-05,10,8,In Lane(MainLane)
